{@TESTJET_VAC_OFF|220513155734|CISCO-10}
D: u29 P: 95 2.9 f 68.0 411.0
D: u29 P: 55 11.0 f 69.0 419.0
D: u29 P: 122 23.9 f 69.0 420.0
D: u29 P: 50 2.1 f 71.0 428.0
D: u29 P: 127 6.6 f 71.0 430.0
D: u29 P: 97 2.2 f 72.0 436.0
D: u29 P: 117 3.1 f 72.0 437.0
D: u29 P: 94 2.0 f 73.0 442.0
D: u29 P: 96 10.8 f 73.0 442.0
D: u29 P: 136 1.8 f 73.0 442.0
D: u29 P: 84 2.9 f 73.0 443.0
D: u29 P: 23 4.4 f 75.0 452.0
D: u29 P: 22 14.8 f 75.0 454.0
D: u29 P: 10 1.9 f 75.0 456.0
D: u29 P: 57 2.1 f 76.0 460.0
D: u29 P: 91 23.8 f 76.0 461.0
D: u29 P: 9 5.2 f 76.0 461.0
D: u29 P: 61 11.3 f 76.0 462.0
D: u29 P: 19 21.2 f 76.0 462.0
D: u29 P: 133 25.2 f 77.0 464.0
D: u29 P: 81 3.0 f 78.0 469.0
D: u29 P: 132 27.6 f 78.0 470.0
D: u29 P: 120 24.8 f 78.0 471.0
D: u29 P: 128 11.1 f 79.0 475.0
D: u29 P: 13 3.3 f 80.0 481.0
D: u29 P: 6 2.8 f 80.0 482.0
D: u29 P: 130 2.2 f 80.0 484.0
D: u29 P: 82 11.8 f 80.0 485.0
D: u29 P: 112 4.9 f 80.0 485.0
D: u29 P: 85 24.6 f 81.0 489.0
D: u29 P: 45 5.2 f 82.0 493.0
D: u29 P: 114 4.8 f 82.0 494.0
D: u29 P: 24 1.9 f 82.0 494.0
D: u29 P: 139 5.2 f 82.0 498.0
D: u29 P: 137 12.9 f 83.0 499.0
D: u29 P: 26 2.5 f 83.0 500.0
D: u29 P: 113 23.1 f 83.0 503.0
D: u29 P: 11 2.4 f 83.0 503.0
D: u29 P: 28 2.6 f 83.0 503.0
D: u29 P: 44 5.7 f 84.0 505.0
D: u29 P: 5 8.3 f 84.0 505.0
D: u29 P: 65 9.1 f 84.0 508.0
D: u29 P: 125 7.4 f 85.0 515.0
D: u29 P: 68 4.6 f 86.0 518.0
D: u29 P: 105 1.9 f 86.0 519.0
D: u29 P: 99 18.8 f 87.0 524.0
D: u29 P: 67 10.2 f 87.0 527.0
D: u29 P: 60 37.2 f 88.0 534.0
D: u29 P: 69 11.5 f 90.0 542.0
D: u29 P: 70 7.8 f 90.0 546.0
D: u29 P: 76 12.5 f 91.0 547.0
D: u29 P: 77 2.5 f 93.0 561.0
D: u29 P: 59 65.9 f 93.0 562.0
D: u29 P: 14 13.8 f 93.0 563.0
D: u29 P: 3 13.3 f 95.0 572.0
D: u29 P: 39 6.9 f 96.0 580.0
D: u29 P: 107 17.4 f 97.0 587.0
D: u29 P: 27 69.2 f 98.0 592.0
D: u29 P: 106 54.5 f 99.0 596.0
D: u29 P: 43 38.7 f 100.0 602.0
D: u29 P: 98 78.1 f 100.0 603.0
D: u29 P: 140 35.5 f 100.0 606.0
D: u29 P: 4 65.1 f 102.0 617.0
D: u29 P: 71 7.2 f 104.0 626.0
D: u29 P: 74 10.5 f 104.0 630.0
D: u29 P: 34 1.7 f 105.0 633.0
D: u29 P: 110 35.7 f 105.0 636.0
D: u29 P: 83 88.9 f 106.0 637.0
D: u29 P: 52 19.9 f 106.0 637.0
D: u29 P: 48 40.6 f 106.0 638.0
D: u29 P: 42 30.5 f 107.0 645.0
D: u29 P: 40 2.8 f 108.0 649.0
D: u29 P: 2 6.6 f 108.0 650.0
D: u29 P: 141 45.0 f 109.0 659.0
D: u29 P: 104 5.8 f 110.0 661.0
D: u29 P: 35 53.4 f 117.0 707.0
D: u29 P: 86 83.9 f 119.0 717.0
D: u29 P: 143 58.2 f 120.0 723.0
D: u29 P: 62 50.9 f 122.0 737.0
D: u29 P: 73 2.7 f 127.0 767.0
D: u29 P: 75 110.4 f 131.0 791.0
D: u29 P: 138 153.6 p 139.0 836.0
D: u29 P: 111 114.5 f 140.0 842.0
D: u29 P: 32 67.1 f 145.0 876.0
D: u29 P: 38 249.2 p 190.0 1144.0
D: u29 P: 49 459.9 p 225.0 1356.0
====================
D: u30 P: 20 0.2 f 69.0 420.0
D: u30 P: 122 0.2 f 72.0 438.0
D: u30 P: 21 1.1 f 72.0 438.0
D: u30 P: 56 0.0 f 74.0 448.0
D: u30 P: 22 0.4 f 75.0 453.0
D: u30 P: 121 0.2 f 75.0 453.0
D: u30 P: 52 -0.0 f 76.0 458.0
D: u30 P: 19 0.4 f 77.0 463.0
D: u30 P: 131 0.2 f 77.0 465.0
D: u30 P: 23 -0.4 f 77.0 467.0
D: u30 P: 54 -0.3 f 78.0 470.0
D: u30 P: 132 0.3 f 78.0 471.0
D: u30 P: 55 0.5 f 78.0 472.0
D: u30 P: 133 0.1 f 79.0 476.0
D: u30 P: 92 0.3 f 79.0 480.0
D: u30 P: 95 0.1 f 80.0 485.0
D: u30 P: 50 -0.2 f 80.0 486.0
D: u30 P: 127 -0.2 f 81.0 487.0
D: u30 P: 91 0.1 f 82.0 494.0
D: u30 P: 49 0.2 f 82.0 497.0
D: u30 P: 60 1.3 f 83.0 500.0
D: u30 P: 96 0.7 f 83.0 503.0
D: u30 P: 117 0.3 f 84.0 505.0
D: u30 P: 97 0.4 f 84.0 507.0
D: u30 P: 84 0.2 f 85.0 511.0
D: u30 P: 59 0.0 f 85.0 513.0
D: u30 P: 136 0.0 f 85.0 514.0
D: u30 P: 94 -0.1 f 85.0 516.0
D: u30 P: 61 0.8 f 86.0 517.0
D: u30 P: 120 -0.2 f 86.0 517.0
D: u30 P: 10 -0.0 f 86.0 517.0
D: u30 P: 24 0.5 f 86.0 519.0
D: u30 P: 27 -0.0 f 86.0 520.0
D: u30 P: 128 0.1 f 86.0 520.0
D: u30 P: 28 -0.2 f 86.0 522.0
D: u30 P: 81 0.4 f 87.0 527.0
D: u30 P: 85 -0.3 f 87.0 528.0
D: u30 P: 82 0.6 f 88.0 529.0
D: u30 P: 57 0.9 f 88.0 531.0
D: u30 P: 98 0.2 f 88.0 533.0
D: u30 P: 13 1.0 f 89.0 538.0
D: u30 P: 83 0.7 f 89.0 539.0
D: u30 P: 9 -0.2 f 89.0 540.0
D: u30 P: 26 0.3 f 89.0 540.0
D: u30 P: 45 0.6 f 90.0 544.0
D: u30 P: 130 -0.4 f 92.0 553.0
D: u30 P: 113 0.9 f 92.0 553.0
D: u30 P: 11 -0.7 f 92.0 556.0
D: u30 P: 137 0.6 f 92.0 556.0
D: u30 P: 44 -0.5 f 92.0 558.0
D: u30 P: 138 -0.1 f 93.0 559.0
D: u30 P: 65 -0.2 f 93.0 563.0
D: u30 P: 43 0.6 f 94.0 566.0
D: u30 P: 6 -0.2 f 94.0 570.0
D: u30 P: 67 0.7 f 95.0 573.0
D: u30 P: 5 0.0 f 95.0 575.0
D: u30 P: 112 0.6 f 95.0 576.0
D: u30 P: 139 0.7 f 96.0 580.0
D: u30 P: 114 -0.5 f 97.0 583.0
D: u30 P: 69 0.3 f 97.0 583.0
D: u30 P: 76 0.0 f 97.0 586.0
D: u30 P: 4 1.0 f 97.0 587.0
D: u30 P: 111 0.2 f 97.0 588.0
D: u30 P: 48 0.7 f 98.0 594.0
D: u30 P: 140 0.7 f 99.0 596.0
D: u30 P: 125 -0.2 f 99.0 600.0
D: u30 P: 75 0.3 f 99.0 600.0
D: u30 P: 99 0.4 f 100.0 601.0
D: u30 P: 68 0.0 f 100.0 601.0
D: u30 P: 14 0.4 f 102.0 614.0
D: u30 P: 106 0.3 f 103.0 624.0
D: u30 P: 3 0.9 f 103.0 624.0
D: u30 P: 42 0.1 f 104.0 630.0
D: u30 P: 77 0.9 f 105.0 633.0
D: u30 P: 105 0.3 f 105.0 634.0
D: u30 P: 70 0.1 f 106.0 639.0
D: u30 P: 39 -0.2 f 107.0 646.0
D: u30 P: 86 0.3 f 108.0 650.0
D: u30 P: 38 -0.1 f 110.0 661.0
D: u30 P: 74 -0.4 f 110.0 663.0
D: u30 P: 141 -0.1 f 110.0 664.0
D: u30 P: 35 0.5 f 112.0 676.0
D: u30 P: 62 0.6 f 113.0 681.0
D: u30 P: 107 0.4 f 113.0 682.0
D: u30 P: 71 0.1 f 114.0 687.0
D: u30 P: 34 -0.7 f 114.0 688.0
D: u30 P: 143 -0.2 f 118.0 712.0
D: u30 P: 40 0.4 f 118.0 712.0
D: u30 P: 2 0.7 f 123.0 742.0
D: u30 P: 110 0.4 f 124.0 749.0
D: u30 P: 104 -0.4 f 134.0 806.0
D: u30 P: 32 0.4 f 137.0 825.0
D: u30 P: 73 0.7 f 144.0 866.0
====================
D: u31 P: 13 8.4 f 32.0 197.0
D: u31 P: 12 9.0 f 33.0 204.0
D: u31 P: 10 21.2 f 44.0 267.0
D: u31 P: 3 11.7 f 50.0 305.0
D: u31 P: 14 52.6 p 51.0 308.0
D: u31 P: 4 21.9 f 54.0 325.0
D: u31 P: 7 15.0 f 60.0 364.0
D: u31 P: 6 49.8 f 65.0 396.0
D: u31 P: 2 73.1 f 74.0 449.0
D: u31 P: 15 131.8 p 103.0 618.0
D: u31 P: 1 115.4 p 112.0 675.0
D: u31 P: 9 199.5 p 122.0 737.0
D: u31 P: 5 305.7 p 169.0 1016.0
D: u31 P: 11 161.6 f 181.0 1091.0
====================
D: u32 P: 13 6.3 f 34.0 208.0
D: u32 P: 4 7.5 f 35.0 216.0
D: u32 P: 2 13.2 f 41.0 251.0
D: u32 P: 12 8.8 f 43.0 261.0
D: u32 P: 6 10.7 f 44.0 265.0
D: u32 P: 10 11.5 f 50.0 305.0
D: u32 P: 3 48.1 f 50.0 305.0
D: u32 P: 14 51.6 p 51.0 309.0
D: u32 P: 5 51.6 f 55.0 334.0
D: u32 P: 1 17.6 f 56.0 338.0
D: u32 P: 15 67.2 p 64.0 387.0
D: u32 P: 9 2.9 f 70.0 424.0
D: u32 P: 7 76.3 f 83.0 499.0
D: u32 P: 11 255.4 p 177.0 1065.0
====================
D: u33 P: 2 2.1 p 2.0 30.0
D: u33 P: 1 2.1 p 2.0 32.0
D: u33 P: 3 2.7 p 2.0 32.0
D: u33 P: 10 2.5 p 2.0 36.0
D: u33 P: 4 3.0 p 2.0 39.0
D: u33 P: 14 0.2 f 7.0 55.0
D: u33 P: 15 1.0 f 7.0 57.0
D: u33 P: 6 0.7 f 20.0 123.0
D: u33 P: 16 tied
D: u33 P: 7 0.6 f 21.0 127.0
D: u33 P: 13 tied
D: u33 P: 11 2.2 f 277.0 1668.0
====================
D: u35 P: 12 0.5 f 23.0 142.0
D: u35 P: 13 0.6 f 24.0 147.0
D: u35 P: 11 0.9 f 26.0 160.0
D: u35 P: 14 -0.6 f 27.0 163.0
D: u35 P: 10 1.0 f 30.0 186.0
D: u35 P: 15 1.1 f 33.0 204.0
D: u35 P: 5 1.0 f 37.0 227.0
D: u35 P: 4 0.5 f 42.0 257.0
D: u35 P: 3 -0.2 f 43.0 262.0
D: u35 P: 7 0.7 f 47.0 283.0
D: u35 P: 2 0.7 f 53.0 324.0
D: u35 P: 6 0.6 f 56.0 337.0
D: u35 P: 1 0.4 f 68.0 409.0
D: u35 P: 9 1.3 f 215.0 1293.0
====================
D: u36 P: 4 0.2 f 28.0 174.0
D: u36 P: 3 0.9 f 31.0 187.0
D: u36 P: 6 -0.4 f 31.0 191.0
D: u36 P: 5 0.9 f 33.0 200.0
